customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TLC-06127,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.72,1492.56,Yes
TLC-06128,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.23,1790.64,No
TLC-06129,Male,0,No,Yes,56,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,73.11,4078.75,Yes
TLC-06130,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.0,787.92,Yes
TLC-06131,Female,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.96,454.94,Yes
TLC-06132,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.96,1196.39,No
TLC-06133,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.02,1162.38,No
TLC-06134,Female,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.05,373.89,Yes
TLC-06135,Male,0,No,No,49,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,77.62,3795.92,No
TLC-06136,Female,1,Yes,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,67.71,2715.2,No
TLC-06137,Male,1,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.03,1025.28,No
TLC-06138,Male,1,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.46,1106.53,No
TLC-06139,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,99.74,4091.14,Yes
TLC-06140,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,96.04,5187.14,No
TLC-06141,Male,1,No,Yes,58,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.89,4055.78,Yes
TLC-06142,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,98.68,4944.16,No
TLC-06143,Female,0,Yes,No,52,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,55.56,2896.69,No
TLC-06144,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.57,777.67,No
TLC-06145,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.94,47.96,No
TLC-06146,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.11,696.73,Yes
TLC-06147,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,102.33,5929.26,Yes
TLC-06148,Male,0,No,No,29,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,66.36,1911.08,No
TLC-06149,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,70.24,4632.94,No
TLC-06150,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),77.95,4219.69,No
TLC-06151,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),84.03,2770.17,Yes
TLC-06152,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,74.52,3136.34,No
TLC-06153,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.63,814.58,Yes
TLC-06154,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,104.33,3748.4,No
TLC-06155,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,100.54,2927.11,No
TLC-06156,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,67.1,4705.92,No
TLC-06157,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.25,1651.25,No
TLC-06158,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.23,567.62,Yes
TLC-06159,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.62,81.09,No
TLC-06160,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),53.29,2986.85,No
TLC-06161,Female,0,No,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.85,3417.11,No
TLC-06162,Male,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.62,4384.48,No
TLC-06163,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),79.85,3826.78,No
TLC-06164,Male,1,No,No,56,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),70.36,3926.88,No
TLC-06165,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,51.52,3599.2,No
TLC-06166,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.94,980.9,No
TLC-06167,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.6,2133.28,No
TLC-06168,Female,0,No,No,26,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.91,2015.48,Yes
TLC-06169,Female,0,Yes,Yes,53,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.84,2804.85,No
TLC-06170,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),98.58,2276.03,No
TLC-06171,Male,0,No,Yes,33,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),75.07,2475.71,No
TLC-06172,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.59,596.48,No
TLC-06173,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,94.5,5871.53,No
TLC-06174,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.05,3253.93,Yes
TLC-06175,Male,1,Yes,No,60,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,49.15,2942.55,No
TLC-06176,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,86.32,3533.33,Yes
TLC-06177,Female,0,Yes,No,32,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),94.53,3031.82,No
TLC-06178,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),94.29,752.4,No
TLC-06179,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.32,1933.77,Yes
TLC-06180,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),87.36,1045.99,No
TLC-06181,Female,0,No,No,46,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.2,4850.41,Yes
TLC-06182,Male,0,No,No,44,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,64.35,2845.69,No
TLC-06183,Male,1,No,Yes,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,74.43,299.31,No
TLC-06184,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),83.9,2512.72,No
TLC-06185,Female,1,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.01,799.09,Yes
TLC-06186,Male,1,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),80.44,5635.65,No
TLC-06187,Male,1,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.75,1229.39,Yes
TLC-06188,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.21,2892.69,No
TLC-06189,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.2,1738.71,No
TLC-06190,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.52,117.89,No
TLC-06191,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.5,892.46,No
TLC-06192,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,100.12,2003.76,No
TLC-06193,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.98,637.84,Yes
TLC-06194,Female,0,Yes,Yes,16,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),70.6,1149.42,No
TLC-06195,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),58.17,1344.95,No
TLC-06196,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),67.86,1789.22,No
TLC-06197,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.68,164.85,Yes
TLC-06198,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),104.91,4523.01,No
TLC-06199,Female,0,No,No,61,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,65.1,3974.43,No
TLC-06200,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,118.47,3304.65,No
TLC-06201,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.97,1710.28,No
TLC-06202,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,72.71,2398.24,Yes
TLC-06203,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,105.61,6225.44,No
TLC-06204,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.33,988.06,Yes
TLC-06205,Male,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.52,203.19,Yes
TLC-06206,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.54,777.64,Yes
TLC-06207,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,84.9,4499.19,No
TLC-06208,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.93,,Yes
TLC-06209,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),90.71,5455.04,No
TLC-06210,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,106.7,7690.17,No
TLC-06211,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,82.54,2487.25,Yes
TLC-06212,Male,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,59.17,2601.15,No
TLC-06213,Male,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.1,1543.54,No
TLC-06214,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),49.92,3605.71,No
TLC-06215,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,63.01,2584.91,No
TLC-06216,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.44,811.89,Yes
TLC-06217,Female,0,No,No,57,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),60.0,3414.05,No
TLC-06218,Female,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.17,6939.37,No
TLC-06219,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,88.59,6378.61,No
TLC-06220,Male,0,No,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),71.04,2362.4,Yes
TLC-06221,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.6,307.96,No
TLC-06222,Male,0,No,No,65,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.22,4559.96,No
TLC-06223,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,2865.7,Yes
TLC-06224,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.32,33.59,Yes
TLC-06225,Female,0,No,No,33,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,95.55,3130.93,No
TLC-06226,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.64,6837.61,No
TLC-06227,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.33,957.09,No
TLC-06228,Male,1,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.53,805.99,Yes
TLC-06229,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,99.81,1011.23,Yes
TLC-06230,Male,0,No,Yes,38,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),67.89,2581.94,No
TLC-06231,Male,0,No,No,12,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.44,995.38,No
TLC-06232,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.95,288.32,No
TLC-06233,Female,0,Yes,Yes,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,71.07,2398.09,No
TLC-06234,Female,1,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.01,631.12,No
TLC-06235,Male,0,No,Yes,6,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),60.4,370.79,Yes
TLC-06236,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.3,1652.4,No
TLC-06237,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,65.69,4533.97,No
TLC-06238,Male,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.4,1257.23,No
TLC-06239,Male,1,Yes,Yes,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.98,3149.16,Yes
TLC-06240,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,75.15,750.26,Yes
TLC-06241,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,113.62,4221.67,No
TLC-06242,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.17,1401.39,No
TLC-06243,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,105.49,3582.32,No
TLC-06244,Female,0,No,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,94.99,2673.73,Yes
TLC-06245,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),94.28,3788.59,No
TLC-06246,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.1,336.72,Yes
TLC-06247,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.27,200.41,Yes
TLC-06248,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.34,1560.17,Yes
TLC-06249,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,87.52,3948.67,Yes
TLC-06250,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.23,1167.98,Yes
TLC-06251,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),80.29,4339.9,No
TLC-06252,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,54.78,658.03,Yes
TLC-06253,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.37,549.01,No
TLC-06254,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.28,843.83,No
TLC-06255,Female,0,Yes,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.47,1700.11,No
TLC-06256,Female,0,No,No,24,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),48.11,1152.04,No
TLC-06257,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.6,76.28,Yes
TLC-06258,Male,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.65,589.7,No
TLC-06259,Female,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,63.96,3190.26,No
TLC-06260,Female,1,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,98.48,6723.1,No
TLC-06261,Female,0,No,No,61,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,53.01,3222.85,No
TLC-06262,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,1278.14,No
TLC-06263,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,83.99,6053.33,No
TLC-06264,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.42,962.12,No
TLC-06265,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.74,265.22,No
TLC-06266,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.45,1837.99,No
TLC-06267,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),91.21,3747.25,Yes
TLC-06268,Female,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.77,179.58,Yes
TLC-06269,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,89.69,1619.27,Yes
TLC-06270,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.73,45.84,Yes
TLC-06271,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.77,141.68,Yes
TLC-06272,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.72,1011.69,Yes
TLC-06273,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.39,695.49,Yes
TLC-06274,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),68.07,335.53,Yes
TLC-06275,Female,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.8,874.45,No
TLC-06276,Male,1,Yes,Yes,30,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.96,2327.03,Yes
TLC-06277,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),101.19,4756.8,Yes
TLC-06278,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.75,635.98,Yes
TLC-06279,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),53.33,1358.36,Yes
TLC-06280,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.25,88.5,No
TLC-06281,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.96,287.8,No
TLC-06282,Male,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.24,327.43,No
TLC-06283,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),97.26,2834.66,Yes
TLC-06284,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,72.68,3918.09,No
TLC-06285,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.48,495.07,No
TLC-06286,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,105.44,6360.01,No
TLC-06287,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,105.12,5680.7,No
TLC-06288,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.56,696.21,Yes
TLC-06289,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.73,358.05,Yes
TLC-06290,Female,0,No,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,84.03,2343.05,No
TLC-06291,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.76,252.62,No
TLC-06292,Male,0,No,Yes,21,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.09,1604.35,Yes
TLC-06293,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.3,4073.17,No
TLC-06294,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,69.83,2631.96,No
TLC-06295,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.58,67.24,Yes
TLC-06296,Female,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),67.44,876.88,No
TLC-06297,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,81.37,724.49,Yes
TLC-06298,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.88,3951.46,Yes
TLC-06299,Male,0,Yes,No,63,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.49,5783.45,No
TLC-06300,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),82.96,158.97,No
TLC-06301,Male,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.36,1667.6,Yes
TLC-06302,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,94.53,5578.34,Yes
